image_idx,ix,pole_num,kiro_tei,measurement_area,camera_num,image_name,trolley_id,measured_upper_edge,measured_lower_edge,estimated_upper_edge,estimated_lower_edge,estimated_width,estimated_width_std,brightness_center,brightness_mean,brightness_std,estimated_slope,upper_boundary,lower_boundary,estimated_upper_edge_variance,estimated_lower_edge_variance,estimated_slope_variance,trolley_end_reason,mask_edgelog_1,mask_edgelog_2
574,574000,17,77.211538,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,224.75,55.90625,0.0002498750624687657,,,0.75048828125,0.75048828125,0.001049041748046875,,0.0,0.0
574,574001,17,77.21154,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,224.375,56.96875,0.0006086852317835946,,,0.60205078125,0.60205078125,0.0010976791381835938,,0.0,0.0
574,574002,17,77.21154200000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,223.25,58.09375,0.0010276981455385184,,,0.50439453125,0.50390625,0.0011444091796875,,0.0,0.0
574,574003,17,77.211544,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,223.25,58.875,0.0014837571890959427,,,0.435546875,0.435546875,0.0011882781982421875,,0.0,0.0
574,574004,17,77.211546,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,223.0,59.3125,0.001962636012742173,,,0.385498046875,0.38525390625,0.0012292861938476562,,0.0,0.0
574,574005,17,77.21154800000001,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,224.75,56.65625,0.002453528108486238,,,0.347900390625,0.34765625,0.0012664794921875,,0.0,0.0
574,574006,17,77.21155,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,223.75,56.46875,0.0029469304979135185,,,0.3193359375,0.319091796875,0.0012989044189453125,,0.0,0.0
574,574007,17,77.211552,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,223.25,58.78125,0.003433818512714935,,,0.297119140625,0.297119140625,0.0013275146484375,,0.0,0.0
574,574008,17,77.211554,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,223.125,58.875,0.003905408081409872,,,0.280029296875,0.280029296875,0.00135040283203125,,0.0,0.0
574,574009,17,77.211556,Musashino_007_IchikawaOhno-FunabashiHoten_up_20240410_day,HD21,2024_0041_HD21_01_00005162.jpg,trolley1,566.0,579.0,565.0,580.0,15.0,,255.0,222.75,59.3125,0.0043532227898711645,,,0.266845703125,0.266845703125,0.0013675689697265625,,0.0,0.0
